genome_id,antibiotic,resistant_phenotype,laboratory_typing_method
562.57493,ceftazidime,Susceptible,Broth dilution
562.100837,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.99719,gentamicin,Susceptible,Disk diffusion
562.144958,gentamicin,Susceptible,Disk diffusion
562.23709,gentamicin,Susceptible,Agar dilution
562.99676,meropenem,Susceptible,Disk diffusion
562.144246,meropenem,Susceptible,Broth dilution
562.42712,gentamicin,Susceptible,Broth dilution
562.7674,chloramphenicol,Susceptible,Broth dilution
562.23601,gentamicin,Susceptible,Agar dilution
562.42642,ceftriaxone,Resistant,Broth dilution
562.100660,ceftazidime,Susceptible,Disk diffusion
562.96461,ciprofloxacin,Susceptible,Broth dilution
562.100767,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.57398,gentamicin,Susceptible,Broth dilution
562.145064,meropenem,Susceptible,Disk diffusion
562.23150,gentamicin,Susceptible,Agar dilution
562.98718,ceftazidime,Susceptible,Disk diffusion
562.7755,gentamicin,Susceptible,Broth dilution
562.96920,meropenem,Susceptible,Broth dilution
562.96782,ceftazidime,Susceptible,Broth dilution
562.98599,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.100372,gentamicin,Susceptible,Disk diffusion
562.57423,ampicillin,Resistant,Broth dilution
562.100768,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.97761,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.100164,meropenem,Susceptible,Disk diffusion
562.140890,ceftriaxone,Resistant,Disk diffusion
562.100441,ciprofloxacin,Susceptible,Disk diffusion
562.16466,meropenem,Resistant,Broth dilution
562.97205,gentamicin,Susceptible,Broth dilution
562.97772,ciprofloxacin,Susceptible,Disk diffusion
562.144926,ampicillin,Resistant,Disk diffusion
562.144320,ampicillin,Resistant,Broth dilution
562.42691,gentamicin,Susceptible,Broth dilution
562.100363,gentamicin,Susceptible,Disk diffusion
562.7754,ceftazidime,Susceptible,Broth dilution
562.145074,meropenem,Susceptible,Disk diffusion
562.97253,meropenem,Susceptible,Broth dilution
562.97866,ceftazidime,Susceptible,Disk diffusion
562.100163,ampicillin,Resistant,Disk diffusion
562.45677,ciprofloxacin,Resistant,Disk diffusion
562.57224,ciprofloxacin,Susceptible,Broth dilution
562.100138,meropenem,Susceptible,Disk diffusion
562.145415,tetracycline,Resistant,Broth dilution
562.22760,ceftazidime,Susceptible,Broth dilution
562.22887,gentamicin,Resistant,Agar dilution
562.98251,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.99647,ceftazidime,Susceptible,Disk diffusion
562.45601,levofloxacin,Resistant,Disk diffusion
562.57273,ceftazidime,Resistant,Broth dilution
562.100090,gentamicin,Susceptible,Disk diffusion
562.96997,meropenem,Susceptible,Broth dilution
562.140879,ceftazidime,Susceptible,Disk diffusion
562.57466,ampicillin,Resistant,Broth dilution
562.42682,meropenem,Susceptible,Broth dilution
562.98622,gentamicin,Susceptible,Disk diffusion
562.100260,gentamicin,Susceptible,Disk diffusion
562.7720,trimethoprim/sulfamethoxazole,Resistant,Broth dilution
562.100272,meropenem,Susceptible,Disk diffusion
562.23631,gentamicin,Susceptible,Agar dilution
562.99793,meropenem,Susceptible,Disk diffusion
562.99438,ciprofloxacin,Susceptible,Disk diffusion
562.98345,ceftazidime,Susceptible,Disk diffusion
562.57198,ampicillin,Resistant,Broth dilution
562.65686,ampicillin,Susceptible,
562.97957,gentamicin,Susceptible,Disk diffusion
562.65070,ampicillin,Resistant,
562.99613,ampicillin,Susceptible,Disk diffusion
562.145812,chloramphenicol,Susceptible,Broth dilution
562.98151,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.42656,levofloxacin,Susceptible,Broth dilution
562.22703,gentamicin,Susceptible,Broth dilution
562.29002,tetracycline,Resistant,Disk diffusion
562.99016,meropenem,Susceptible,Disk diffusion
562.100125,meropenem,Susceptible,Disk diffusion
562.23448,gentamicin,Susceptible,Agar dilution
562.98150,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.100392,ampicillin,Susceptible,Disk diffusion
562.57232,ampicillin,Resistant,Broth dilution
562.97978,meropenem,Susceptible,Disk diffusion
562.97876,gentamicin,Susceptible,Disk diffusion
562.23042,ceftazidime,Susceptible,Agar dilution
562.57269,ampicillin,Resistant,Broth dilution
562.98259,ampicillin,Susceptible,Disk diffusion
562.100546,gentamicin,Susceptible,Disk diffusion
562.23121,ciprofloxacin,Susceptible,Agar dilution
562.97853,meropenem,Susceptible,Disk diffusion
562.100737,ceftazidime,Susceptible,Disk diffusion
562.99571,meropenem,Susceptible,Disk diffusion
562.98796,ciprofloxacin,Resistant,Disk diffusion
562.98125,ampicillin,Susceptible,Disk diffusion
562.7579,ceftriaxone,Susceptible,Broth dilution
562.99159,ceftazidime,Susceptible,Disk diffusion
562.57113,gentamicin,Susceptible,Broth dilution
562.97412,gentamicin,Susceptible,Broth dilution
562.23127,gentamicin,Susceptible,Agar dilution
562.58781,chloramphenicol,Resistant,Disk diffusion
562.99170,gentamicin,Susceptible,Disk diffusion
562.22463,ceftazidime,Susceptible,Broth dilution
562.45609,chloramphenicol,Resistant,Disk diffusion
562.98510,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.97290,meropenem,Susceptible,Broth dilution
562.96493,ceftazidime,Resistant,Broth dilution
562.22758,ampicillin,Resistant,Broth dilution
562.100027,ampicillin,Resistant,Disk diffusion
562.98639,ceftazidime,Susceptible,Disk diffusion
562.22815,ciprofloxacin,Susceptible,Broth dilution
562.23895,ceftazidime,Resistant,Agar dilution
562.23145,ciprofloxacin,Susceptible,Agar dilution
562.100875,meropenem,Susceptible,Disk diffusion
562.97764,meropenem,Susceptible,Disk diffusion
562.97151,ceftazidime,Susceptible,Broth dilution
562.100323,gentamicin,Susceptible,Disk diffusion
562.65781,levofloxacin,Resistant,Disk diffusion
562.99987,ampicillin,Susceptible,Disk diffusion
562.29008,ceftriaxone,Resistant,Broth dilution
562.99353,ceftazidime,Susceptible,Disk diffusion
562.98587,ampicillin,Susceptible,Disk diffusion
562.100153,ceftazidime,Susceptible,Disk diffusion
562.98965,gentamicin,Susceptible,Disk diffusion
562.99688,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.57160,ampicillin,Susceptible,Broth dilution
562.100178,ciprofloxacin,Susceptible,Disk diffusion
562.34085,ceftriaxone,Resistant,Broth dilution
562.100553,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.7790,gentamicin,Susceptible,Broth dilution
562.99642,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.98759,ciprofloxacin,Susceptible,Disk diffusion
562.98112,ciprofloxacin,Susceptible,Disk diffusion
562.145019,meropenem,Susceptible,Disk diffusion
562.57298,gentamicin,Susceptible,Broth dilution
562.98184,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.97469,meropenem,Susceptible,Broth dilution
562.100743,meropenem,Susceptible,Disk diffusion
562.45651,meropenem,Susceptible,Disk diffusion
562.96850,meropenem,Susceptible,Broth dilution
562.100662,ciprofloxacin,Susceptible,Disk diffusion
562.100783,ceftazidime,Susceptible,Disk diffusion
562.97199,meropenem,Susceptible,Broth dilution
562.23255,ciprofloxacin,Resistant,Agar dilution
562.99817,ampicillin,Susceptible,Disk diffusion
562.98641,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.97392,gentamicin,Resistant,Broth dilution
562.97441,ciprofloxacin,Susceptible,Broth dilution
562.144279,ampicillin,Resistant,Broth dilution
562.28805,tetracycline,Resistant,Broth dilution
562.144921,chloramphenicol,Resistant,Disk diffusion
562.45603,chloramphenicol,Resistant,Disk diffusion
562.98823,gentamicin,Susceptible,Disk diffusion
562.97991,ampicillin,Susceptible,Disk diffusion
562.56912,meropenem,Susceptible,Disk diffusion
562.64874,ampicillin,Resistant,
562.100387,meropenem,Susceptible,Disk diffusion
562.99667,ciprofloxacin,Susceptible,Disk diffusion
562.45401,tetracycline,Resistant,Disk diffusion
562.42690,levofloxacin,Susceptible,Broth dilution
562.99040,meropenem,Susceptible,Disk diffusion
562.42811,trimethoprim/sulfamethoxazole,Susceptible,Broth dilution
562.98517,ciprofloxacin,Susceptible,Disk diffusion
562.98608,ciprofloxacin,Susceptible,Disk diffusion
562.7696,ampicillin,Resistant,Broth dilution
562.97056,gentamicin,Susceptible,Broth dilution
562.22711,meropenem,Susceptible,Broth dilution
562.99695,gentamicin,Susceptible,Disk diffusion
562.23138,ciprofloxacin,Susceptible,Agar dilution
562.45399,chloramphenicol,Resistant,Disk diffusion
562.97968,meropenem,Susceptible,Disk diffusion
562.23010,ceftazidime,Susceptible,Agar dilution
562.57212,ampicillin,Resistant,Broth dilution
562.144951,tetracycline,Susceptible,Disk diffusion
562.98798,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.100942,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.99728,ceftazidime,Susceptible,Disk diffusion
562.23514,gentamicin,Susceptible,Agar dilution
562.99522,meropenem,Susceptible,Disk diffusion
562.99187,ceftazidime,Susceptible,Disk diffusion
562.96536,gentamicin,Susceptible,Broth dilution
562.144924,chloramphenicol,Susceptible,Disk diffusion
562.57205,gentamicin,Resistant,Broth dilution
562.98908,meropenem,Susceptible,Disk diffusion
562.144920,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.100832,ceftazidime,Susceptible,Disk diffusion
562.100408,ceftazidime,Susceptible,Disk diffusion
562.98600,gentamicin,Susceptible,Disk diffusion
562.100236,ampicillin,Resistant,Disk diffusion
562.140884,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.45669,gentamicin,Susceptible,Disk diffusion
562.22777,ceftazidime,Susceptible,Broth dilution
562.99106,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.97822,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.97966,ciprofloxacin,Susceptible,Disk diffusion
562.98640,ceftazidime,Susceptible,Disk diffusion
562.100768,ampicillin,Resistant,Disk diffusion
562.42819,ceftriaxone,Resistant,Broth dilution
562.42778,levofloxacin,Susceptible,Broth dilution
562.42725,ceftazidime,Susceptible,Broth dilution
562.99831,ampicillin,Resistant,Disk diffusion
562.56862,meropenem,Susceptible,Disk diffusion
562.23625,ciprofloxacin,Susceptible,Agar dilution
562.98144,ampicillin,Susceptible,Disk diffusion
562.98882,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.23553,ceftazidime,Susceptible,Agar dilution
562.96580,ciprofloxacin,Susceptible,Broth dilution
562.99368,meropenem,Susceptible,Disk diffusion
562.97096,ciprofloxacin,Resistant,Broth dilution
562.22525,ciprofloxacin,Susceptible,Broth dilution
562.97860,ceftazidime,Susceptible,Disk diffusion
562.57189,ceftazidime,Resistant,Broth dilution
562.100538,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.45622,ampicillin,Susceptible,Disk diffusion
562.100094,ciprofloxacin,Susceptible,Disk diffusion
562.57296,ceftazidime,Resistant,Broth dilution
562.100019,ciprofloxacin,Susceptible,Disk diffusion
562.100900,meropenem,Susceptible,Disk diffusion
562.45399,gentamicin,Susceptible,Disk diffusion
562.99463,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.42782,tetracycline,Susceptible,Broth dilution
562.99165,ciprofloxacin,Susceptible,Disk diffusion
562.42737,meropenem,Susceptible,Broth dilution
562.45849,ceftriaxone,Resistant,Broth dilution
562.7774,trimethoprim/sulfamethoxazole,Resistant,Broth dilution
562.99589,ciprofloxacin,Susceptible,Disk diffusion
562.96696,meropenem,Susceptible,Broth dilution
562.56885,ampicillin,Resistant,Disk diffusion
562.100817,ciprofloxacin,Susceptible,Disk diffusion
562.57277,ciprofloxacin,Resistant,Broth dilution
562.99737,ciprofloxacin,Susceptible,Disk diffusion
562.97878,ciprofloxacin,Susceptible,Disk diffusion
562.98271,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.97852,ciprofloxacin,Susceptible,Disk diffusion
562.99677,ceftazidime,Susceptible,Disk diffusion
562.145429,trimethoprim/sulfamethoxazole,Susceptible,Broth dilution
562.42866,ceftriaxone,Resistant,Broth dilution
562.96591,ceftazidime,Susceptible,Broth dilution
562.23675,ceftazidime,Susceptible,Agar dilution
562.100720,meropenem,Susceptible,Disk diffusion
562.97077,ceftazidime,Susceptible,Broth dilution
562.57181,ampicillin,Resistant,Broth dilution
562.28435,ampicillin,Resistant,Broth dilution
562.100536,ampicillin,Susceptible,Disk diffusion
562.7625,trimethoprim/sulfamethoxazole,Resistant,Broth dilution
562.100514,ceftazidime,Susceptible,Disk diffusion
562.100659,ciprofloxacin,Susceptible,Disk diffusion
562.97187,gentamicin,Susceptible,Broth dilution
562.23090,ciprofloxacin,Susceptible,Agar dilution
562.48348,gentamicin,Susceptible,
562.100633,gentamicin,Susceptible,Disk diffusion
562.23014,ceftazidime,Susceptible,Agar dilution
562.99961,gentamicin,Susceptible,Disk diffusion
562.100398,ampicillin,Susceptible,Disk diffusion
562.140915,ceftriaxone,Resistant,Disk diffusion
562.98454,ampicillin,Susceptible,Disk diffusion
562.23826,ceftazidime,Susceptible,Agar dilution
562.100590,gentamicin,Susceptible,Disk diffusion
562.98264,meropenem,Susceptible,Disk diffusion
562.99883,ampicillin,Susceptible,Disk diffusion
562.98056,ampicillin,Susceptible,Disk diffusion
562.97465,ceftazidime,Susceptible,Broth dilution
562.56795,ampicillin,Resistant,Disk diffusion
562.100282,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.100103,ciprofloxacin,Susceptible,Disk diffusion
562.99539,ceftazidime,Susceptible,Disk diffusion
562.99071,meropenem,Susceptible,Disk diffusion
562.100959,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.57490,gentamicin,Susceptible,Broth dilution
562.65808,ciprofloxacin,Resistant,
562.99341,ciprofloxacin,Susceptible,Disk diffusion
562.100592,ampicillin,Resistant,Disk diffusion
562.58784,ceftazidime,Susceptible,Broth dilution
562.96925,ciprofloxacin,Resistant,Broth dilution
562.98071,ciprofloxacin,Susceptible,Disk diffusion
562.56840,ceftazidime,Resistant,Disk diffusion
562.97069,meropenem,Susceptible,Broth dilution
562.100026,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.99928,gentamicin,Susceptible,Disk diffusion
562.42685,gentamicin,Resistant,Broth dilution
562.19183,ampicillin,Resistant,Disk diffusion
562.22913,ciprofloxacin,Susceptible,Agar dilution
562.99241,ciprofloxacin,Susceptible,Disk diffusion
562.22525,meropenem,Susceptible,Broth dilution
562.100699,meropenem,Susceptible,Disk diffusion
562.99143,meropenem,Susceptible,Disk diffusion
562.23289,ciprofloxacin,Susceptible,Agar dilution
562.98164,gentamicin,Susceptible,Disk diffusion
562.100960,meropenem,Susceptible,Disk diffusion
562.96498,gentamicin,Susceptible,Broth dilution
562.31458,ceftriaxone,Resistant,Disk diffusion
562.97427,meropenem,Susceptible,Broth dilution
562.145436,chloramphenicol,Resistant,Broth dilution
562.65093,ampicillin,Susceptible,
562.140827,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.98328,ampicillin,Susceptible,Disk diffusion
562.23732,ceftazidime,Susceptible,Agar dilution
562.100381,gentamicin,Susceptible,Disk diffusion
562.100835,ampicillin,Susceptible,Disk diffusion
562.96912,gentamicin,Susceptible,Broth dilution
562.57371,ceftazidime,Susceptible,Broth dilution
562.96947,gentamicin,Susceptible,Broth dilution
562.99553,ampicillin,Susceptible,Disk diffusion
562.23028,gentamicin,Susceptible,Agar dilution
562.56836,meropenem,Susceptible,Disk diffusion
562.42669,ciprofloxacin,Resistant,Broth dilution
562.96611,gentamicin,Susceptible,Broth dilution
562.42829,ceftriaxone,Resistant,Broth dilution
562.100457,ciprofloxacin,Susceptible,Disk diffusion
562.96983,ceftazidime,Susceptible,Broth dilution
562.99844,ciprofloxacin,Susceptible,Disk diffusion
562.100093,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.22717,ciprofloxacin,Resistant,Broth dilution
562.135574,ampicillin,Resistant,Disk diffusion
562.22997,ciprofloxacin,Resistant,Agar dilution
562.42758,gentamicin,Susceptible,Broth dilution
562.144224,gentamicin,Susceptible,Broth dilution
562.99773,ceftazidime,Susceptible,Disk diffusion
562.57290,gentamicin,Resistant,Broth dilution
562.97455,meropenem,Susceptible,Broth dilution
562.100374,ampicillin,Resistant,Disk diffusion
562.100344,ceftazidime,Susceptible,Disk diffusion
562.97762,gentamicin,Susceptible,Disk diffusion
562.57390,ampicillin,Resistant,Broth dilution
562.96576,meropenem,Susceptible,Broth dilution
562.96619,meropenem,Susceptible,Broth dilution
562.96906,gentamicin,Susceptible,Broth dilution
562.100744,gentamicin,Susceptible,Disk diffusion
562.97974,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.23614,gentamicin,Susceptible,Agar dilution
562.96742,ciprofloxacin,Susceptible,Broth dilution
562.97322,ceftazidime,Susceptible,Broth dilution
562.96978,ciprofloxacin,Resistant,Broth dilution
562.99652,meropenem,Susceptible,Disk diffusion
562.97307,gentamicin,Susceptible,Broth dilution
562.98759,gentamicin,Susceptible,Disk diffusion
562.22639,meropenem,Susceptible,Broth dilution
562.100465,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.99190,gentamicin,Susceptible,Disk diffusion
562.98506,gentamicin,Susceptible,Disk diffusion
562.56789,meropenem,Susceptible,Disk diffusion
562.22648,ciprofloxacin,Susceptible,Broth dilution
562.97780,ampicillin,Resistant,Disk diffusion
562.22804,ampicillin,Susceptible,Broth dilution
562.42746,gentamicin,Susceptible,Broth dilution
562.100458,ciprofloxacin,Susceptible,Disk diffusion
562.145012,tetracycline,Resistant,Disk diffusion
562.97987,ampicillin,Susceptible,Disk diffusion
562.97855,ampicillin,Susceptible,Disk diffusion
562.23109,gentamicin,Susceptible,Agar dilution
562.100941,meropenem,Susceptible,Disk diffusion
562.99557,meropenem,Susceptible,Disk diffusion
562.58755,ampicillin,Resistant,Disk diffusion
562.97142,ciprofloxacin,Susceptible,Broth dilution
562.65193,ampicillin,Susceptible,
562.98875,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.99621,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.97380,gentamicin,Susceptible,Broth dilution
562.23015,ciprofloxacin,Susceptible,Agar dilution
562.7625,ceftazidime,Susceptible,Broth dilution
562.22636,ceftazidime,Susceptible,Broth dilution
562.100134,ciprofloxacin,Susceptible,Disk diffusion
562.99291,ceftazidime,Susceptible,Disk diffusion
562.98616,ceftazidime,Susceptible,Disk diffusion
562.96825,meropenem,Susceptible,Broth dilution
562.100297,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.22554,meropenem,Susceptible,Broth dilution
